#ID  #HF #MP2 #CCSD(T)
2531 1.44 1.32 1.43
2532 -2.58 -2.07 -2.15
2533 0.54 0.84 0.76
2534 -0.28 -0.24 -0.23
2535 -0.83 -0.53 -0.57
2536 1.58 0.98 1.27
2537 -0.72 -0.28 -0.34
2538 -1.43 -1.86 -1.48
2540 1.59 0.31 0.50
2541 1.03 -0.19 0.15
2542 2.39 1.21 1.29
2543 -1.30 -0.45 -0.51
2545 -1.22 -0.24 -0.47
2546 1.13 1.26 0.96
2547 -1.45 0.07 -0.16
2549 1.63 0.88 1.05
2550 -0.51 -0.16 -0.25
2551 -0.20 -0.42 -0.48
2552 -0.76 -0.43 -0.55
2553 -0.24 -0.02 -0.15
2554 -2.30 -1.11 -1.60
2555 -1.95 -1.38 -1.54
2556 -1.01 -0.76 -0.71
2557 -0.70 -0.35 -0.40
2558 -0.20 0.12 0.04
2559 1.83 1.50 1.64
2560 2.15 1.19 1.38
2561 2.35 2.31 2.05
2562 -0.17 -0.24 -0.22
2563 -0.65 -1.46 -1.20
2564 -0.33 -0.20 -0.25
2566 -0.14 0.03 0.03
2567 -1.30 -1.59 -1.31
2568 -1.79 -1.39 -1.50
2569 -1.14 -0.74 -0.87
2570 0.88 0.35 0.32
2571 1.40 1.50 1.39
2572 -0.63 -1.30 -1.17
2573 -3.32 -2.92 -2.55
2574 6.15 6.75 6.21
2576 -0.19 0.44 0.14
2577 1.71 2.41 2.11
2578 -0.73 -0.45 -0.87
2579 0.67 0.58 0.59
2580 0.02 -0.14 -0.11
2581 -0.67 -0.90 -0.82
2582 0.02 0.05 0.05
2583 0.74 0.56 0.56
2584 -0.47 -0.68 -0.62
2585 0.09 0.31 0.23
2587 -2.48 -1.96 -1.98
2588 2.58 2.12 2.12
2589 5.11 4.42 4.18
2591 -0.46 -0.91 -0.76
2592 -0.28 0.03 -0.10
2593 0.53 0.22 0.20
2594 -0.12 -0.49 -0.48
2595 0.41 0.10 0.15
2596 -1.84 -1.84 -1.76
2597 -0.26 -0.55 -0.51
2598 0.28 0.93 0.73
2599 -1.43 -1.35 -1.47
2600 1.09 0.75 0.94
2602 -1.30 -1.68 -1.61
2603 -0.58 -0.46 -0.59
2604 -0.15 -0.29 -0.20
2605 1.12 0.73 0.76
2606 -1.02 -1.12 -1.08
2608 -2.32 -2.07 -1.92
2609 -0.51 -1.06 -0.88
2610 0.67 0.93 0.86
2611 -0.14 -0.14 0.09
2612 -0.56 -0.41 -0.42
2613 1.33 -0.03 0.49
2614 4.30 3.95 3.82
2616 3.31 2.83 2.76
2617 0.17 0.16 0.02
2618 -2.16 -2.27 -2.35
2619 1.24 1.39 1.05
2620 -3.65 -2.69 -2.82
2621 0.40 -0.17 -0.15
2623 -0.21 0.18 0.13
2624 0.08 0.12 0.13
2626 0.06 -0.09 -0.04
2627 -0.46 -0.05 -0.06
2629 1.19 1.21 1.16
2631 -0.27 -0.12 -0.11
2632 0.06 0.31 0.30
2633 0.09 0.32 0.24
2635 0.17 0.30 0.30
2636 -0.72 -0.43 -0.52
2637 0.53 0.18 0.22
2638 -0.44 -0.21 -0.19
2641 -0.28 -0.05 -0.11
2643 -0.78 0.17 -0.07
2644 -0.23 -0.28 -0.14
2646 2.26 2.33 2.26
2647 -1.92 -2.59 -2.31
2648 0.64 0.36 0.41
2650 -1.46 -1.18 -1.21
2651 -1.55 -1.90 -1.66
2652 0.15 -0.45 -0.40
2653 1.13 1.69 1.72
2654 0.26 0.35 0.34
2655 0.79 0.65 0.64
2656 0.75 0.68 0.74
2657 -0.45 -0.28 -0.33
2658 -2.60 -2.50 -2.43
2659 -3.44 -2.93 -2.94
2660 -0.17 -0.22 -0.18
2661 -1.77 -2.12 -1.87
2662 0.50 0.78 0.76
2663 0.12 0.23 0.21
2664 -0.09 0.30 0.19
2665 -2.02 -2.23 -2.10
2666 0.05 0.32 0.28
2667 -1.62 -1.83 -1.63
2668 0.04 -0.02 -0.03
2669 -0.55 -0.43 -0.44
2670 0.90 0.63 0.65
2671 -0.20 -0.34 -0.30
2672 0.39 0.29 0.31
2673 0.36 -0.02 0.04
2674 -2.19 -2.10 -2.04
2675 0.05 -0.09 -0.09
2676 -0.15 -0.30 -0.27
2677 -0.17 -0.18 -0.16
2678 1.26 1.61 1.37
2679 0.50 0.72 0.58
2680 -0.36 -0.11 -0.20
2681 1.10 -0.05 0.08
2682 0.89 0.73 0.67
2684 0.87 0.35 0.40
2685 1.14 0.87 0.92
2686 -0.60 -0.65 -0.55
2687 0.38 0.36 0.37
2688 0.14 0.40 0.33
2689 0.09 -0.02 -0.02
2690 1.08 0.97 0.93
2691 0.04 0.18 0.15
2692 1.50 1.61 1.47
2693 -0.59 -0.46 -0.60
2694 0.75 0.80 0.73
2695 -0.21 -0.08 -0.12
2696 -0.48 -0.44 -0.47
2697 -0.18 -0.10 -0.12
2698 -0.36 -0.33 -0.34
2700 -0.23 -0.19 -0.19
2701 -0.34 -0.27 -0.31
2702 -0.27 -0.32 -0.29
2703 0.53 0.40 0.39
2704 -0.10 -0.14 -0.14
2705 -0.43 -0.20 -0.22
2706 0.29 0.18 0.16
2707 -2.40 -3.04 -2.98
2708 0.12 0.14 0.07
2711 0.52 -0.07 0.05
2712 -0.73 -1.17 -0.97
2713 -0.79 -0.79 -0.73
2714 -0.81 -0.16 -0.32
2715 0.58 0.43 0.42
2716 -0.19 -1.88 -1.48
2717 -0.90 -0.50 -0.60
2718 -0.34 -1.29 -1.13
2719 -0.43 0.21 0.04
2720 -0.10 0.02 0.03
2722 0.53 0.45 0.42
2724 2.15 1.54 1.76
2725 -0.65 -0.06 -0.27
2726 0.68 0.82 0.80
2727 1.63 1.77 1.71
2728 -0.56 -0.22 -0.27
2729 -0.13 -0.23 -0.22
2730 -0.37 -0.12 -0.05
2731 0.67 0.82 0.80
2732 -0.32 0.07 0.05
2733 0.77 0.62 0.58
2734 -6.59 -7.58 -6.84
2735 -4.32 -4.93 -4.42
2736 0.08 1.13 0.85
2737 0.70 0.35 0.38
2738 0.17 0.25 0.18
2739 2.55 2.84 2.78
2740 -1.47 -1.53 -1.53
2741 -1.39 -0.72 -0.97
2742 -0.22 -1.59 -1.25
2743 0.40 -0.48 -0.35
2744 0.85 0.70 0.72
2745 -0.21 -0.21 -0.23
2748 0.25 0.24 0.20
2749 0.90 0.83 0.66
2751 -0.29 -0.49 -0.44
2752 -1.97 -1.94 -1.86
2753 2.89 2.13 2.34
2754 0.36 0.09 0.25
2755 0.32 0.49 0.50
2756 1.69 0.89 1.07
2757 2.30 1.03 1.13
2758 2.23 1.78 1.84
2759 0.34 0.38 0.49
2761 0.39 0.17 0.29
2762 1.14 0.36 0.65
2765 -3.53 -3.39 -3.06
2766 -4.93 -5.15 -4.55
2767 0.74 -0.61 -0.24
2768 -0.70 -1.43 -1.37
2769 -0.15 -0.44 -0.38
2770 2.42 0.96 1.09
2771 1.04 0.78 0.55
2772 0.68 0.50 0.16
2773 0.29 -0.14 0.08
2774 -0.12 -0.42 -0.31
2775 -5.06 -5.92 -4.94
2776 1.46 2.10 1.49
2777 -0.25 -0.08 -0.03
2778 1.00 -0.42 -0.34
2779 0.06 0.94 0.79
2780 -0.62 0.36 0.22
2781 -0.01 -0.44 -0.28
2782 0.54 2.54 2.07
2783 -3.72 -3.65 -3.31
2784 -4.39 -4.15 -3.73
2785 -1.88 -2.09 -1.92
2786 -0.08 -0.23 -0.17
2787 -2.14 -1.30 -1.51
2788 -2.54 -1.94 -1.82
2789 -0.68 0.13 -0.07
2790 -1.27 -0.34 -0.54
2791 0.03 -0.20 -0.09
2792 0.82 0.57 0.79
2793 -0.17 -0.26 -0.32
2794 0.53 0.72 0.65
2797 0.60 0.03 0.22
2799 0.20 0.79 0.62
2800 -0.74 0.13 -0.14
2802 0.99 0.93 0.93
2804 0.12 0.29 0.28
2806 -4.08 -1.82 -2.48
2807 0.85 0.59 0.55
2808 0.97 0.34 0.49
2810 1.40 1.47 1.34
2811 1.30 1.21 1.18
2812 1.99 2.05 2.02
2813 0.34 1.32 0.94
2814 0.71 0.54 0.62
2816 2.94 2.41 2.33
2817 2.40 2.05 1.80
2818 -0.09 -0.31 -0.07
2820 0.83 0.83 0.73
2822 1.11 1.16 1.22
2824 0.84 0.48 0.58
2825 -1.48 -1.15 -1.11
2826 1.11 0.47 0.64
2827 0.89 0.37 0.48
2828 1.00 0.58 0.70
2830 1.28 0.78 0.90
2831 2.78 2.56 2.54
2832 0.54 0.13 0.10
2833 -0.09 -0.89 -0.56
2834 1.04 0.50 0.52
2835 -0.18 -0.69 -0.63
2836 0.40 -0.16 -0.01
2837 -0.16 -0.70 -0.49
2838 -1.52 -2.08 -1.87
2839 -0.17 -0.48 -0.35
2840 -0.94 -1.12 -1.05
2841 0.72 0.62 0.52
2842 1.02 0.97 0.82
2844 1.01 0.43 0.56
2845 1.98 1.84 1.87
2846 -1.06 -1.71 -1.54
2847 -0.35 -0.07 -0.24
2848 6.27 5.21 5.41
2849 0.34 0.04 0.10
2850 0.23 -0.17 -0.02
2851 0.52 0.26 0.32
2852 -2.00 -1.58 -1.62
2853 -0.10 -0.18 -0.13
2856 -1.19 -1.29 -1.18
2858 0.31 0.53 0.49
2860 0.19 0.37 0.34
2861 0.88 0.48 0.51
2863 -2.23 -2.19 -2.25
2864 -3.95 -4.46 -4.21
2865 0.55 0.58 0.68
2867 -1.20 -1.89 -1.75
2868 -0.35 -0.08 -0.11
2869 0.73 0.76 0.69
2871 1.39 1.07 0.97
2872 -1.08 -1.19 -1.14
2873 2.06 1.84 1.94
2874 3.59 3.21 3.11
2875 3.23 2.76 2.74
2876 0.44 -0.27 0.02
2877 -1.44 -1.74 -1.65
2878 -1.62 -2.67 -2.32
2879 -2.27 -3.34 -2.95
2881 0.99 0.63 0.70
2882 -0.04 -0.10 -0.06
2884 -0.08 -0.16 -0.37
2885 0.58 -0.36 0.06
2886 -0.25 -0.31 -0.25
2887 -0.80 -0.83 -0.84
2888 -0.71 -0.78 -0.71
2889 1.23 0.55 0.54
2890 -0.93 -0.62 -0.63
2891 -0.89 -0.58 -0.65
2892 -1.48 -1.65 -1.63
2893 -0.13 0.05 0.01
2894 -2.78 -2.38 -2.29
2895 -1.58 -1.03 -1.05
2896 -1.05 -0.40 -0.60
2897 0.53 0.32 0.39
2898 0.08 0.02 0.02
2899 -0.72 -0.46 -0.50
2901 -1.66 -1.22 -1.28
2902 -0.51 -0.20 -0.20
2903 0.13 0.11 0.21
2905 -2.10 -1.74 -1.74
2906 -0.79 -1.07 -1.01
2907 -0.50 0.28 0.17
2908 -0.17 -0.07 -0.10
2909 0.33 0.21 0.17
2911 0.49 0.64 0.60
2913 -1.04 -1.33 -1.19
2914 1.89 2.20 1.85
2915 0.92 1.35 1.20
2917 0.86 1.10 1.17
2918 1.37 0.68 0.94
2919 -1.45 -0.99 -0.95
2920 0.37 1.20 0.92
2921 2.07 2.33 2.06
2922 -0.47 0.38 0.17
2924 3.27 2.90 2.71
2925 0.22 0.11 0.18
2927 0.00 -0.53 -0.32
2929 1.23 1.22 1.15
2930 0.86 0.85 0.86
2931 -2.35 -1.23 -1.44
2932 -4.12 -2.01 -2.47
2933 0.00 -0.29 -0.20
2934 -2.06 -1.85 -1.69
2935 0.16 -0.05 -0.02
2938 -0.09 -0.21 -0.17
2940 0.21 0.32 0.26
2942 0.49 0.13 0.27
2943 -0.48 -0.31 -0.33
2944 -0.56 -0.37 -0.39
2945 0.06 -0.03 -0.00
2946 0.07 0.01 0.04
2947 -0.14 -0.45 -0.34
2948 0.24 -0.17 -0.06
2949 -0.12 -0.07 -0.10
2950 0.43 -0.02 0.07
2951 -0.59 -0.63 -0.68
2952 -0.48 -0.39 -0.38
2953 0.46 0.35 0.36
2955 0.48 0.54 0.56
2956 0.25 0.24 0.23
2957 0.65 0.19 0.22
2958 0.42 0.13 0.20
2959 0.09 0.22 0.22
2960 0.28 -0.03 0.04
2961 -0.42 -0.44 -0.40
2962 0.22 -0.11 -0.05
2963 -0.71 -0.42 -0.41
2965 0.26 0.19 0.19
2967 -0.51 -0.36 -0.41
2968 -0.82 -0.41 -0.53
2969 -1.34 -0.81 -1.00
2970 -0.61 -0.26 -0.45
2971 -1.44 -1.06 -1.15
2972 -0.69 -0.57 -0.56
2973 -1.30 -0.79 -0.81
2976 0.83 0.59 0.71
2977 -0.42 -0.47 -0.43
2978 0.30 0.05 0.06
2979 0.72 0.53 0.49
2980 -0.24 -0.33 -0.30
2981 -0.57 -0.45 -0.48
2983 1.82 1.30 1.33
2984 1.32 0.69 0.86
2985 4.54 3.05 3.33
2986 0.55 0.40 0.47
2987 -3.09 -3.53 -3.31
2988 0.64 -0.56 -0.23
2990 0.02 -0.12 -0.15
2991 0.24 0.01 0.02
2993 -0.65 -0.04 -0.22
2995 3.32 2.09 2.24
2996 -0.61 -1.72 -1.26
2997 -0.77 -0.62 -0.63
2999 0.01 0.37 0.34
3000 0.56 0.61 0.57
3003 0.28 -0.22 -0.08
3004 -0.14 -0.75 -0.54
3006 -1.32 -0.93 -0.93
3007 -0.18 -0.38 -0.27
3008 0.20 0.31 0.37
3009 -0.44 -0.13 -0.14
3010 -0.93 -0.81 -0.80
3011 -0.70 -0.51 -0.57
3012 2.66 1.40 1.60
3014 2.15 2.34 2.59
3015 0.79 0.04 0.16
3017 2.10 1.08 1.17
3021 -0.94 -0.69 -0.65
3022 -1.09 -2.41 -2.02
3025 -1.18 -1.31 -1.20
3026 1.76 1.00 1.13
3027 0.63 -0.95 -0.48
3028 0.66 -0.26 -0.01
3029 1.92 1.22 1.24
3030 -1.16 -1.70 -1.43
3031 -0.11 -1.25 -0.89
3032 0.61 -0.17 -0.07
3033 0.88 -0.54 -0.20
3034 1.23 -0.05 0.20
3035 -0.27 -0.16 -0.20
3036 0.11 0.74 0.58
3037 0.67 0.57 0.58
3040 1.80 1.39 1.35
3041 1.60 1.87 1.75
3042 -4.55 -2.58 -2.43
3043 1.21 1.25 1.19
3044 1.53 1.62 1.54
3045 0.35 -0.18 -0.03
3046 -0.42 -0.41 -0.39
3048 1.18 0.87 0.92
3049 -2.47 -1.78 -1.68
3051 -0.28 0.30 0.10
3052 -0.81 -0.90 -0.87
3053 0.11 0.50 0.39
3055 1.54 1.44 1.34
3056 -0.27 -0.39 -0.36
3057 0.39 0.48 0.37
3058 -1.80 -1.87 -1.70
3059 -4.57 -4.21 -4.16
3060 2.62 2.34 2.40
3062 -5.02 -5.05 -4.70
3063 -1.45 -3.70 -2.97
3064 4.68 4.47 4.59
3068 2.92 2.15 2.39
3070 -0.71 -0.45 -0.58
3072 -0.82 -0.41 -0.54
3074 -1.25 -1.43 -1.75
3075 -1.25 -0.70 -0.71
3077 1.21 0.80 0.75
3078 2.48 2.02 1.88
3079 -3.43 -3.68 -3.69
3081 -1.35 -1.61 -1.84
3086 -0.64 -0.80 -0.93
3087 0.80 1.18 1.10
3088 1.44 1.65 1.46
3090 0.18 0.19 0.13
3091 -1.11 -1.31 -1.50
3092 1.04 1.31 1.18
3094 -2.32 -0.19 -0.62
3095 2.08 1.87 1.72
3096 -0.37 0.14 0.28
3097 1.06 0.95 0.88
3098 -2.27 -1.70 -1.94
3099 1.62 3.12 2.89
3100 0.76 0.10 0.15
3101 -0.65 -0.25 -0.35
3102 -0.28 0.02 -0.08
3104 3.68 4.33 4.29
3105 -0.49 -0.14 -0.20
3106 2.02 2.14 1.90
3107 -5.69 -5.37 -5.22
3108 -0.79 -0.20 -0.41
3109 0.58 0.15 0.26
3110 1.64 2.37 2.23
3111 2.06 2.79 2.60
3113 -0.52 -0.87 -1.02
3114 0.18 0.18 0.14
3116 0.38 0.66 0.71
3117 -3.57 -3.79 -3.62
3120 0.01 -0.17 0.01
3121 -1.19 -1.45 -1.26
3122 -1.66 -1.94 -1.66
3123 -0.69 0.44 0.03
3126 -0.49 -0.14 -0.20
3127 -1.11 -1.84 -1.60
3128 -2.70 -2.21 -2.33
3130 1.05 0.83 0.76
3135 -3.38 -3.04 -2.95
3136 1.62 2.43 2.47
3137 2.24 2.43 2.39
3138 0.46 0.91 1.05
3140 -4.08 -3.86 -3.59
3141 -1.74 -1.98 -1.89
3142 2.03 2.08 1.95
3143 1.07 0.92 0.86
3144 -0.75 -1.21 -1.01
3147 0.70 0.28 0.26
3148 1.86 1.77 1.63
3149 1.11 0.96 1.08
3150 0.70 0.77 0.70
3151 0.83 -0.71 -0.26
3152 0.21 0.12 0.13
3154 0.15 0.25 0.11
3156 -3.52 -2.96 -2.88
3157 -2.04 -2.40 -2.22
3158 0.76 0.83 0.82
3159 -1.35 -1.36 -1.33
3160 -0.25 0.01 0.04
3161 -0.79 -0.69 -0.60
3162 -0.07 0.13 0.09
3163 0.59 0.52 0.54
3164 -0.01 0.11 0.04
3166 -0.76 -0.48 -0.35
3167 0.34 -0.05 0.02
3168 -1.96 -2.77 -2.27
3169 0.32 -0.34 -0.31
3171 0.05 -0.02 -0.10
3172 0.73 0.88 0.73
3173 -2.91 -2.43 -2.35
3174 2.28 2.62 2.54
3175 3.23 3.98 3.78
3176 -0.22 -0.21 -0.20
3177 0.46 0.23 0.37
3178 -0.49 -0.41 -0.41
3179 -1.81 -1.39 -1.41
3181 -0.03 0.24 0.20
3183 0.89 0.98 0.95
3185 -0.76 -0.64 -0.62
3186 -0.85 -0.92 -0.81
3187 1.73 1.50 1.54
3188 0.37 1.12 0.90
3189 -1.68 -1.52 -1.42
3191 0.47 0.42 0.44
3192 -1.01 -0.84 -0.88
3194 1.36 0.72 0.65
3196 -1.11 -0.95 -0.98
3197 -0.52 -0.55 -0.56
3198 4.10 3.44 3.46
3199 1.14 1.29 1.04
3200 -0.12 0.16 -0.00
3201 -2.88 -2.58 -2.71
3202 0.22 -0.45 -0.34
3203 0.63 0.46 0.43
3204 1.92 1.97 1.85
3205 1.53 1.03 0.95
3206 0.40 0.59 0.42
3207 -1.76 -1.48 -1.68
3208 0.90 0.84 0.89
3209 -0.67 -0.06 -0.15
3210 0.20 0.38 0.21
3211 1.21 1.37 1.12
3213 0.14 0.14 0.19
3214 0.18 0.88 0.30
3215 -1.08 -1.38 -1.25
3216 -2.24 -2.21 -2.15
3217 -0.50 -1.40 -1.20
3219 -0.83 -0.42 -0.54
3220 -1.54 -1.49 -1.33
3221 1.24 0.34 0.73
3222 -2.33 -1.74 -1.84
3223 1.07 0.88 0.91
3224 -1.53 -1.14 -1.09
3225 0.53 0.64 0.63
3227 -1.17 -1.26 -1.06
3229 -0.55 -0.38 -0.35
3230 0.59 0.31 0.38
3232 -0.87 -0.35 -0.46
3233 -0.02 -0.06 -0.01
3234 -0.11 0.41 0.24
3236 0.23 0.03 -0.11
3237 -0.75 -0.58 -0.62
3238 -0.38 -0.51 -0.50
3239 -0.70 -0.84 -0.76
3240 -0.15 -0.56 -0.42
3241 0.32 0.23 0.18
3242 2.16 1.72 1.74
3243 -0.56 -0.65 -0.55
3244 0.68 0.86 0.89
3245 -0.52 -0.36 -0.48
3247 0.65 0.75 0.41
3248 -0.62 -0.95 -0.83
3249 1.59 0.25 0.86
3250 1.24 1.08 1.10
3251 -0.10 -0.82 -0.57
3252 -1.86 -1.30 -1.42
3253 -0.43 -0.36 -0.44
3254 -1.81 -1.12 -1.22
3255 -0.94 -0.40 -0.53
3256 0.85 0.48 0.40
3257 1.36 0.65 0.71
3258 0.18 0.72 0.64
3259 -0.29 -0.20 -0.14
3260 -1.58 -0.95 -0.87
3261 0.34 0.08 0.21
3262 -0.87 0.09 -0.04
3264 2.09 1.45 1.56
3265 0.52 0.71 0.68
3267 -1.01 -1.49 -1.19
3268 -2.31 -2.35 -2.33
3270 -1.50 -1.32 -1.51
3271 -2.79 -2.14 -2.29
3273 -4.52 -2.30 -2.81
3274 1.47 2.35 1.99
3275 -5.22 -3.04 -3.49
3276 0.66 0.09 0.29
3278 0.18 0.02 0.08
3280 -0.44 -0.38 -0.41
3281 -1.38 -1.66 -1.33
3282 -0.03 0.06 0.05
3283 -0.56 -0.14 -0.30
3284 -0.13 -0.33 -0.44
3285 2.21 1.76 1.96
3286 1.08 1.72 1.40
3287 0.17 -0.04 0.01
3288 -1.71 -1.80 -1.74
3289 1.74 1.85 1.75
3292 1.88 1.31 1.27
3293 2.22 2.25 2.11
3294 -1.05 -1.38 -1.16
3295 -0.59 -0.57 -0.34
3296 -0.54 -0.27 -0.30
3297 0.47 0.81 0.84
3298 -2.80 -1.79 -2.14
3299 -0.30 -0.63 -0.44
3300 1.00 0.75 0.77
3301 1.16 1.13 1.06
3302 -0.90 -0.52 -0.52
3303 1.30 0.41 0.34
3304 0.24 0.47 0.47
3305 -0.07 1.12 0.93
3306 0.65 0.30 0.25
3307 -0.56 -0.68 -0.80
3308 -0.98 -1.05 -1.20
3309 -1.95 -2.13 -2.29
3310 -0.08 -0.15 -0.10
3311 -0.11 -0.63 -0.56
3313 -0.32 -0.42 -0.46
3314 0.08 0.04 0.07
3315 -0.15 -0.36 -0.34
3316 -1.84 -1.22 -1.30
3317 -0.38 0.04 -0.08
3319 -0.37 -0.42 -0.42
3320 -2.46 -2.41 -2.31
3321 -0.53 -0.31 -0.31
3322 0.51 0.08 0.15
3324 -0.16 -0.01 -0.05
3326 -2.16 -1.77 -1.85
3327 -4.72 -3.84 -3.81
3328 0.07 0.74 0.51
3329 -0.14 0.49 0.36
3330 -2.26 -1.90 -1.79
3331 -1.90 -2.30 -2.03
3332 -0.06 0.18 0.07
3333 -0.83 -0.70 -0.69
3334 -1.67 -0.91 -0.88
3335 -0.98 0.22 0.11
3336 -0.91 -0.57 -0.75
3337 1.28 1.35 1.29
3338 2.20 1.45 1.55
3340 0.07 0.15 0.13
3341 1.39 0.82 0.82
3342 0.39 0.32 0.25
3344 0.19 0.65 0.56
3345 -2.07 -2.02 -1.83
3346 -1.87 -1.29 -1.51
3347 -0.81 -1.32 -1.11
3348 -0.86 -0.97 -0.84
3350 -2.70 -1.71 -1.87
3351 -1.52 -1.14 -1.14
3353 -0.56 -0.58 -0.57
3354 -1.06 -1.34 -1.13
3355 0.26 0.49 0.38
3356 -1.57 -1.06 -1.03
3357 0.56 0.49 0.43
3358 -0.42 -0.57 -0.44
3359 -1.80 -2.02 -1.84
3360 -0.94 -1.25 -1.12
3361 -4.00 -2.81 -2.82
3362 -3.96 -2.89 -3.01
3363 -3.77 -2.09 -2.68
3365 2.04 1.31 1.41
3366 0.31 0.07 0.16
3367 -3.94 -2.51 -2.62
3368 -0.33 -0.40 -0.33
3369 1.02 1.72 1.39
3370 1.01 1.70 1.72
3371 -0.74 -0.30 -0.21
3372 -3.02 -2.86 -2.85
3373 0.81 0.82 0.88
3374 -2.38 -2.16 -2.06
3376 0.80 0.42 0.56
3377 0.71 0.95 0.84
3378 -0.61 -0.65 -0.69
3379 -0.14 0.01 -0.03
3380 0.26 0.22 0.26
3381 -0.12 -0.26 -0.15
3382 0.23 0.08 0.12
3384 0.14 -0.14 -0.01
3385 0.60 0.60 0.55
3386 -1.35 -0.87 -0.88
3387 -1.53 -0.83 -1.18
3388 -2.01 -2.56 -2.39
3389 -0.47 -0.57 -0.45
3390 -0.70 -0.46 -0.46
3393 -0.00 0.13 0.17
3394 2.26 2.30 2.18
3395 0.86 0.94 1.05
3396 -1.90 -1.43 -1.44
3397 1.29 0.99 1.04
3398 -0.45 -0.54 -0.75
3399 -0.19 -0.39 -0.29
3400 -3.49 -3.00 -3.16
3401 -0.78 -0.55 0.01
3402 1.98 2.05 2.11
3403 -0.34 -1.27 -0.87
3404 0.08 0.40 0.29
3405 0.05 0.34 0.34
3406 -1.81 -1.53 -1.43
3407 -0.90 0.05 -0.08
3408 -0.06 -0.21 -0.07
3409 1.09 0.71 0.64
3410 -2.33 -1.42 -1.40
3411 1.45 2.71 2.33
3412 -4.40 -2.89 -3.14
3413 2.34 1.99 2.03
3414 2.47 2.19 2.18
3415 1.11 1.41 1.38
3416 -0.45 -0.41 -0.48
3417 -1.89 -1.78 -1.83
3419 -0.46 -0.58 -0.53
3420 -2.21 -1.95 -2.05
3422 0.22 -0.15 -0.03
3423 0.09 -0.35 -0.26
3424 -0.62 -0.42 -0.45
3426 0.04 0.26 0.32
3427 -0.00 0.28 0.26
3428 -1.44 -1.17 -1.23
3430 0.28 -0.16 -0.14
3431 -0.08 -0.45 -0.14
3433 -1.14 0.53 0.17
3434 -1.20 -1.33 -1.29
3435 -0.31 -0.35 -0.40
3436 1.68 1.50 1.51
3437 -2.22 -0.08 -0.50
3438 0.05 0.14 0.24
3439 0.31 0.40 0.41
3441 -0.84 -0.85 -0.64
3442 2.84 2.68 2.62
3444 -0.36 -0.40 -0.26
3445 -0.19 -0.06 -0.05
3447 -1.22 -1.03 -1.06
3448 0.87 0.63 0.71
3449 0.38 0.47 0.45
3450 -0.82 -0.86 -0.77
3451 -0.30 -0.17 -0.21
3454 1.28 1.04 1.15
3455 0.06 0.12 0.07
3456 0.66 0.82 0.76
3457 -1.20 -0.57 -0.71
3458 -0.29 -0.07 -0.12
3459 -1.06 -1.00 -0.93
3460 -0.06 -0.22 -0.22
3461 -0.34 -0.57 -0.52
3462 1.85 1.32 1.39
3463 -1.83 -1.32 -1.41
3465 1.10 1.04 1.04
3466 0.27 0.56 0.48
3467 -2.21 -0.99 -1.11
3468 0.53 0.39 0.35
3469 -0.56 -0.60 -0.59
3470 0.23 -0.21 -0.21
3471 0.93 0.73 0.81
3472 -0.32 0.12 0.02
3473 0.30 0.72 0.60
3474 0.24 0.68 0.57
3476 -0.24 0.22 0.19
3477 -1.41 -1.14 -1.17
3479 -0.13 -0.06 -0.07
3480 -2.28 -1.87 -1.86
3481 0.31 0.04 0.14
3482 -1.43 -1.15 -1.21
3483 0.31 0.28 0.27
3484 -1.73 -1.58 -1.54
3485 0.90 0.78 0.83
3486 0.18 0.00 0.04
3487 -2.29 -1.26 -1.28
3488 -0.10 0.14 0.27
3489 0.38 0.58 0.59
3490 0.98 0.56 0.54
3491 -3.30 -2.13 -2.21
3492 -0.59 -0.85 -0.86
3493 -1.47 -0.56 -0.67
3495 0.03 0.30 0.12
3496 -0.34 -0.68 -0.52
3497 0.03 -0.02 -0.00
3498 -0.26 -0.72 -0.60
3499 0.39 0.57 0.47
3500 -0.93 -0.77 -0.61
3501 2.43 2.54 2.46
3503 0.18 0.13 0.04
3504 -1.48 -0.57 -0.73
3506 -0.39 -0.57 -0.40
3507 -0.20 0.33 0.20
3508 0.59 0.64 0.59
3509 -0.77 -0.53 -0.47
3510 0.81 0.40 0.45
3511 -0.80 -0.66 -0.73
3512 0.01 0.34 0.16
3513 0.03 0.72 0.42
3514 1.04 0.56 0.55
3515 -0.72 -0.67 -0.70
3516 -0.01 0.46 0.27
3517 -0.75 -0.49 -0.47
3518 -1.64 -1.01 -1.04
3519 -1.40 -0.98 -0.99
3520 0.03 0.21 0.21
3521 1.03 0.80 0.95
3522 0.72 0.45 0.57
3523 -0.89 -0.53 -0.57
3524 -1.65 -1.39 -1.41
3526 -0.16 -0.17 -0.11
3527 -1.05 -0.63 -0.72
3528 0.19 0.39 0.33
3529 1.65 1.24 1.25
3530 0.11 0.35 0.36
3531 -1.18 -1.05 -1.03
3532 -1.35 -0.95 -0.99
3535 -1.00 -1.19 -1.04
3536 0.05 -0.37 -0.28
3537 0.90 0.76 0.87
3538 -0.87 -0.79 -0.76
3539 -0.71 -0.48 -0.49
3540 -0.37 -0.62 -0.43
3541 -0.66 -1.05 -0.87
3543 -0.57 -0.24 -0.30
3544 -0.97 -0.47 -0.53
3545 0.24 0.77 0.67
3546 -2.01 -1.03 -1.21
3547 -0.03 0.07 0.03
3548 -0.75 -0.32 -0.38
3549 0.39 0.02 -0.04
3550 -0.54 0.07 -0.13
3551 0.06 -0.06 -0.14
