#ID  HF   MP2  CCSD(T)
6358 3.45 3.09 3.16
 773 0.06 -0.18 -0.15
5905 -0.01 0.03 0.07
1279 0.59 0.16 0.30
5425 -0.99 -1.69 -1.64
 267 0.58 0.52 0.54
1856 1.12 0.92 0.94
3257 1.50 0.59 0.68
 301 0.07 0.29 0.26
3829 -0.01 -0.10 -0.15
3684 0.03 -0.03 0.01
5142 -0.41 -0.03 0.01
6509 0.96 1.35 1.11
5042 0.24 -0.04 0.02
5795 -2.08 -1.35 -1.23
 815 -0.30 -0.32 -0.33
3360 2.12 1.51 1.54
5205 -1.04 -1.38 -1.30
3910 -0.35 -0.02 0.01
3373 0.17 -0.29 -0.32
5423 -0.49 -1.19 -1.06
1819 0.69 0.64 0.70
1842 1.20 1.44 1.27
3754 -0.62 -0.45 -0.42
2695 0.25 0.18 0.17
 187 0.09 -0.00 0.01
6563 -0.77 -0.75 -0.74
 136 0.21 0.78 0.65
6057 1.41 0.61 0.78
1491 0.81 0.86 0.86
1882 0.47 1.14 0.95
3135 0.01 -0.13 -0.01
 941 0.83 0.68 0.67
6686 1.25 1.36 1.51
2332 -0.92 -0.92 -0.84
4126 -0.15 0.49 0.36
2835 -0.63 -0.65 -0.82
1418 0.74 0.56 0.46
5555 -0.20 -0.36 -0.27
 972 1.33 1.10 1.12
3194 1.54 0.94 0.84
 471 0.27 0.30 0.28
 767 -1.16 -0.54 -0.66
 118 -0.13 -0.03 -0.06
5888 -0.18 -0.19 -0.23
5135 -1.24 -1.30 -1.18
4804 0.57 0.86 0.81
3286 1.18 1.56 1.29
  17 -1.26 -1.12 -1.07
7147 0.94 0.88 0.91
2208 -0.25 0.61 0.31
2944 -0.28 -0.22 -0.26
6188 -0.83 -0.74 -0.68
 523 -3.31 -3.15 -2.74
6546 0.33 -0.72 -0.49
6087 0.17 0.40 0.27
3144 -0.15 0.37 0.34
6131 1.67 0.84 0.87
1649 -0.47 -0.93 -0.77
3661 -0.63 0.10 -0.16
3065 27.44 25.62 25.96
3783 -0.21 -0.12 -0.09
3172 1.73 1.55 1.54
2825 -1.36 -1.38 -1.33
3995 0.10 0.05 0.17
6918 1.46 0.17 0.42
3713 0.04 -0.08 -0.10
5796 -2.99 -2.39 -2.58
 496 -0.26 -0.20 -0.21
3887 -1.37 -1.27 -1.25
1103 0.48 0.35 0.37
 576 -0.05 0.16 0.25
5271 -0.62 -1.03 -0.91
 549 -0.33 -0.19 -0.21
3488 -0.07 0.23 0.16
6206 -0.33 0.08 -0.00
2537 0.08 0.31 0.26
4816 -3.20 -4.80 -4.18
4764 -1.01 -0.75 -0.84
5180 -1.17 -0.38 -0.48
6656 1.59 1.83 1.56
 912 0.37 0.28 0.30
2786 -0.50 -0.59 -0.55
2578 0.74 1.15 0.87
 503 -0.19 -0.06 -0.09
7065 -2.66 -1.74 -1.73
2008 0.16 -0.04 -0.04
3907 0.04 0.17 0.13
 478 0.08 0.05 0.07
3317 -0.06 0.08 0.01
1682 0.06 0.10 0.05
1314 -0.94 -1.04 -0.79
6489 0.42 0.03 0.25
2284 0.33 0.18 0.23
4860 -0.78 -0.49 -0.49
5444 -0.38 -0.48 -0.46
3467 -0.47 0.24 0.17
6041 -1.75 -2.07 -1.75
5284 -1.35 -1.78 -1.60
4345 0.33 0.57 0.50
3873 -0.31 -0.01 -0.06
5981 0.41 0.32 0.33
6795 1.34 0.91 0.93
1325 0.54 0.31 0.34
1272 -0.20 -0.16 -0.15
5458 -0.55 -0.45 -0.36
4695 0.47 0.19 0.20
3346 -1.53 -0.80 -1.01
2083 -0.50 -0.49 -0.42
 697 0.56 0.77 0.70
5578 -0.83 -0.78 -0.86
6328 -0.57 -0.55 -0.60
3529 0.90 0.56 0.57
  87 -0.15 -0.10 -0.09
1713 0.76 0.90 0.75
3501 1.15 1.26 1.21
3552 -0.15 0.09 0.04
4680 -1.63 -1.11 -1.11
 727 0.73 0.77 0.72
1903 4.97 2.50 2.93
3520 0.16 0.14 0.15
 885 -0.30 -0.15 -0.44
5501 0.33 0.53 0.46
3489 0.55 0.51 0.54
1289 -0.54 0.13 -0.02
2993 0.78 1.03 0.94
  20 -0.29 -0.29 -0.28
1786 1.46 1.34 1.24
6743 -0.01 -0.06 -0.05
1054 -0.42 -0.30 -0.32
3239 -0.06 -0.12 -0.17
4198 1.04 0.89 0.85
 758 0.79 0.45 0.44
6099 -0.79 -0.45 -0.42
2527 0.09 -0.80 -0.56
2977 -0.12 -0.16 -0.14
6674 0.61 0.60 0.51
2902 -1.24 -0.95 -0.94
2264 -0.86 -0.35 -0.50
6230 -1.72 -1.28 -1.26
2014 1.61 1.39 1.37
2395 0.93 0.59 0.61
4636 0.69 0.39 0.52
2706 0.10 -0.16 -0.16
 661 -0.41 -0.49 -0.45
6142 1.06 0.80 0.96
3118 11.23 5.10 4.91
6303 -0.23 -0.28 -0.28
2195 -0.02 -0.12 -0.12
 953 0.42 0.38 0.36
2604 -0.51 -0.60 -0.49
5007 0.22 0.23 0.23
4025 -0.06 0.40 0.30
2273 0.22 0.18 0.22
5922 -0.90 -0.95 -0.93
6487 3.09 2.88 2.83
6756 0.84 1.19 1.15
 227 -0.38 -0.32 -0.28
5492 -1.43 -1.37 -1.37
4735 -0.95 -0.62 -0.61
6871 -1.03 -0.75 -0.77
3927 2.47 2.63 2.60
 335 -0.71 -1.57 -1.24
2587 -0.07 -0.87 -0.71
1130 -0.73 -0.25 -0.30
2350 0.73 0.31 0.39
3196 -0.61 -0.35 -0.45
6843 0.81 0.13 0.27
6179 -0.23 0.03 0.05
5485 0.87 1.02 0.95
1378 0.41 0.20 0.30
 914 0.35 0.34 0.32
4387 -1.81 -1.18 -1.27
3007 -0.51 -0.73 -0.54
 343 0.62 -0.21 0.00
4867 0.39 0.26 0.30
4947 -0.14 -0.58 -0.55
4709 1.35 1.26 1.17
1074 -0.51 -0.42 -0.45
2385 -0.78 -0.81 -0.83
2828 0.75 0.44 0.54
6785 -2.49 -3.41 -3.06
1149 -0.36 -0.45 -0.48
6758 1.17 1.42 1.31
6050 1.84 1.18 1.34
2817 -3.48 -3.13 -2.83
1827 0.27 0.45 0.41
5304 0.12 -0.03 0.02
3498 -0.68 -0.81 -0.66
3010 -1.53 -1.48 -1.49
7177 2.09 0.50 1.20
4988 -0.28 -0.47 -0.32
1303 0.44 0.39 0.38
2585 0.82 0.85 0.80
5145 -0.07 0.20 0.14
6193 0.94 0.78 0.77
2070 -0.24 -0.42 -0.42
 784 -0.38 -0.37 -0.37
 535 0.54 0.20 0.30
5814 -0.82 -0.55 -0.56
2955 0.74 0.61 0.64
6628 -2.19 -1.24 -1.50
4880 5.13 3.71 3.82
 578 0.17 -0.21 -0.15
 240 13.34 14.29 12.14
7166 -1.26 -1.49 -1.46
2178 0.18 0.02 0.03
 812 -0.58 -0.47 -0.35
2781 -0.60 0.08 -0.13
2735 -4.55 -3.63 -3.36
6072 -0.85 -0.71 -0.69
6723 1.21 1.23 1.13
2704 -0.35 -0.48 -0.45
5563 0.42 0.29 0.34
6706 -2.43 -1.78 -1.88
 427 0.48 0.56 0.51
5616 -2.45 -2.67 -2.33
6890 0.11 -0.31 -0.18
5132 2.13 1.19 1.27
6375 0.97 0.13 0.15
6105 2.97 2.41 2.57
4442 -0.85 -0.59 -0.75
7195 7.80 10.82 9.25
5509 0.55 0.55 0.47
 151 0.21 0.07 0.05
3969 0.69 0.68 0.64
3764 0.46 0.10 0.15
2930 -0.15 0.08 0.03
4660 -1.08 -3.70 -2.45
1657 -0.82 -0.78 -0.71
7057 2.83 1.41 1.05
2416 -2.62 -1.54 -1.80
1474 0.02 -0.02 -0.06
6052 0.91 0.35 0.39
5913 -0.23 -0.38 -0.31
3947 0.29 0.39 0.26
6159 -0.72 -0.74 -0.30
3686 -0.32 -0.48 -0.44
6501 4.65 4.28 4.27
4973 -1.06 -0.86 -0.93
4439 0.14 0.16 0.16
2201 -0.55 -0.61 -0.62
 797 0.17 0.06 0.11
5413 -0.33 1.34 1.04
5569 -0.00 0.27 0.19
2277 0.08 -0.19 -0.19
2907 -0.16 -0.03 0.03
2174 0.09 0.16 0.12
1067 0.08 0.19 0.08
6314 -0.09 -0.81 -0.83
3784 -0.01 0.02 0.02
 663 1.81 2.32 2.11
1536 0.24 -0.21 0.07
2142 -0.24 -0.06 -0.07
5335 2.31 1.76 1.88
5548 -0.12 -0.15 -0.04
1755 7.52 8.22 7.26
4581 -2.12 -2.76 -2.73
5462 0.53 0.82 0.68
3924 0.26 0.15 0.16
1469 -0.82 -0.50 -0.51
1508 0.16 0.14 0.15
7141 -1.47 -0.54 -0.79
 533 0.28 0.20 0.23
2289 -1.11 -0.67 -0.74
3040 1.40 0.96 1.02
  99 -0.54 -0.24 -0.28
2449 0.07 0.24 0.25
2357 -0.04 0.46 0.17
  66 -0.32 -0.32 -0.28
1837 -0.54 -0.09 -0.41
3663 0.77 0.54 0.50
1643 0.66 1.49 1.24
6418 -2.66 -1.94 -1.94
 378 0.12 0.16 0.07
1585 1.56 1.43 1.41
7132 -0.64 -1.68 -1.19
2624 0.29 0.34 0.32
 486 1.87 1.73 1.76
6972 -0.22 -0.27 -0.27
1465 -0.12 -0.12 -0.12
1628 -6.90 -5.34 -5.26
5560 -0.12 -0.01 -0.06
2116 -0.18 -0.30 -0.27
3292 0.62 0.30 0.20
4300 0.42 0.08 0.10
6849 -1.45 -1.24 -1.14
 622 0.31 0.22 0.23
2300 1.45 1.31 1.27
 854 -0.35 -0.17 -0.17
3787 0.27 0.24 0.17
5411 3.01 5.50 4.72
 546 -0.50 -0.26 -0.36
2267 -0.33 0.08 -0.02
3419 0.71 0.36 0.38
3474 -0.17 0.32 0.21
4378 -0.01 -0.46 -0.32
1231 3.19 3.62 3.32
3888 0.17 -0.21 -0.02
1910 -1.08 -0.99 -1.07
4406 0.92 0.73 0.75
1050 0.40 0.42 0.41
4985 1.59 2.10 1.94
 647 -1.43 -0.94 -0.94
4894 -1.91 -1.68 -1.68
4500 -0.34 -0.09 -0.19
1945 0.52 0.20 0.31
6770 0.65 -0.64 -0.30
1024 0.58 0.19 0.24
4752 -0.85 -1.39 -1.11
2609 -1.20 -1.33 -1.26
3881 -0.53 -0.28 -0.27
1948 0.47 0.43 0.44
 536 -0.28 0.38 0.20
6160 -0.01 -0.33 -0.36
7117 -0.82 -1.25 -1.27
5323 -1.04 -0.88 -0.88
6740 -1.22 -0.84 -0.85
2488 -0.21 -0.19 -0.13
 624 0.01 0.03 0.06
6713 1.10 0.97 1.01
2968 -0.28 0.15 0.06
  94 -0.26 -0.09 -0.13
6490 1.63 2.45 2.27
2153 -1.40 -1.11 -1.14
4753 0.31 -0.02 0.01
2734 -5.83 -4.15 -3.89
2184 -0.11 -0.17 -0.19
6955 0.55 0.96 0.86
3956 1.28 0.76 0.77
3146 5.67 5.49 5.10
1208 -0.48 -0.50 -0.43
3893 -0.23 -0.30 -0.19
1868 -1.04 -0.70 -0.79
5261 0.59 0.06 -0.02
 391 0.35 0.40 0.37
1644 0.48 1.83 1.18
5404 -0.28 -0.03 -0.03
3595 -2.03 -1.24 -1.36
3946 0.12 0.05 0.13
6793 1.26 1.41 1.27
5980 0.08 0.07 0.04
4471 -0.16 -0.07 -0.08
6404 -0.51 -0.47 -0.54
5506 0.96 0.35 0.50
4758 0.63 0.54 0.49
1096 1.65 1.75 1.63
4151 1.04 0.71 0.79
2462 -0.05 -0.01 0.03
6005 -0.06 -0.50 -0.43
1986 2.86 2.59 2.65
6083 -1.15 -1.26 -1.34
2098 0.28 0.24 0.26
  86 0.44 0.34 0.35
3268 -1.86 -1.68 -1.64
3462 0.24 0.31 0.25
2313 0.94 1.02 0.97
3698 -0.56 -0.43 -0.50
6970 -0.20 -0.24 -0.29
4349 0.67 0.95 0.83
4510 1.11 0.68 0.70
6875 0.18 0.27 0.31
1815 -0.23 -0.42 -0.37
5114 -0.36 -0.37 -0.34
5436 -1.60 -1.40 -1.44
 176 -0.24 -0.25 -0.24
7157 3.23 3.19 2.83
 710 1.10 0.91 0.87
5045 0.19 0.55 0.41
3546 -0.86 -0.37 -0.45
 369 0.40 0.19 0.31
4993 2.75 2.81 2.53
1320 -2.84 -2.02 -2.15
5077 -0.06 -0.05 -0.06
7207 -4.86 -10.10 -8.18
4372 0.83 0.18 0.27
2517 0.89 0.75 0.76
6493 0.30 -0.08 -0.06
6841 -0.01 -0.43 -0.32
1214 -0.04 -0.26 -0.19
 368 -1.47 0.47 -0.17
3604 0.21 0.19 0.08
4056 -0.23 0.06 -0.02
3740 0.73 0.57 0.47
2743 -1.86 -2.14 -2.16
1598 -2.80 -1.55 -1.80
4234 -0.95 -1.09 -1.26
5699 0.82 0.91 0.78
5880 -10.55 -11.44 -11.03
 469 -0.79 -0.90 -0.90
2389 1.82 0.72 1.00
6301 0.75 0.42 0.50
4239 -0.65 -0.30 -0.45
5379 0.96 0.17 0.22
5779 -0.12 -1.10 -1.03
7192 6.66 7.93 6.81
7203 2.00 -1.96 -2.45
1385 0.20 0.55 0.47
4631 -1.08 -1.49 -1.36
3492 0.79 0.51 0.43
3727 0.29 0.02 0.14
4933 0.57 0.15 0.28
3756 0.49 0.23 0.24
4904 3.24 2.02 2.31
7131 -3.74 -3.70 -3.25
6352 4.87 2.92 3.33
1663 2.44 2.29 2.40
5953 1.46 0.97 0.99
2346 -0.51 -0.26 -0.36
7187 0.75 -0.26 -1.02
6241 -1.62 -1.54 -1.58
2122 -0.44 -0.43 -0.44
5942 0.48 0.47 0.48
2032 -0.10 -0.09 -0.08
4692 0.02 0.01 0.08
1148 -0.87 -0.49 -0.55
 416 0.75 0.41 0.45
1005 -0.23 -0.17 -0.19
2314 -1.21 -0.97 -1.00
3535 -0.51 -0.34 -0.20
5713 0.00 0.56 0.49
5160 -2.13 -1.44 -1.44
3576 0.31 0.35 0.35
1163 -5.08 -4.82 -4.74
3582 1.12 1.01 0.96
5397 0.11 -0.04 -0.00
7204 -2.18 -4.78 -4.88
4283 0.24 0.28 0.21
 261 -0.49 -0.70 -0.62
6550 -2.22 -1.78 -1.87
 313 -0.14 -0.10 -0.07
5085 -0.08 -0.20 -0.15
3651 0.83 0.48 0.54
5339 -0.11 0.17 -0.01
4013 1.24 1.14 1.10
 561 -0.51 -0.45 -0.44
 157 0.15 0.20 0.17
3326 -0.83 -0.66 -0.74
6111 2.87 2.63 2.69
2443 3.55 3.61 3.49
3129 -1.45 -1.10 -1.49
5420 3.44 4.27 3.91
6868 2.67 2.57 2.36
 838 -1.61 -1.17 -1.25
6469 2.57 2.37 2.25
 630 -0.34 -0.04 -0.12
5153 0.77 -0.52 -0.18
2833 -1.67 -2.02 -1.76
 796 0.03 -0.04 0.06
4511 0.45 0.03 0.01
3395 0.79 1.16 1.14
1268 -1.03 -0.53 -0.66
6376 0.11 0.23 0.21
6260 -0.43 0.19 0.05
3320 -1.35 -1.27 -1.24
2473 -0.41 -0.38 -0.34
5311 1.37 0.60 0.83
2484 -0.01 -0.03 0.02
 952 0.27 0.28 0.27
5951 0.43 0.12 -0.01
5722 0.14 0.31 0.25
  98 0.03 -0.00 -0.03
4048 -0.13 -0.06 -0.09
5525 -0.38 -0.04 -0.12
5151 0.51 1.53 1.52
1784 -0.15 -0.51 -0.20
6920 -0.71 0.85 0.72
4360 1.53 1.22 1.43
1259 -1.06 -0.90 -0.95
6910 -2.08 -0.06 -0.66
2528 0.55 -0.08 -0.03
 915 -0.93 -0.65 -0.71
5868 -1.02 -0.65 -0.77
3836 -0.26 -0.20 -0.22
6229 -1.13 -1.07 -1.01
2235 -0.70 -0.34 -0.36
1612 0.30 0.48 0.44
2054 -0.34 -0.45 -0.42
1132 0.29 -0.01 0.04
 984 -1.03 -0.63 -0.75
4062 -1.04 -0.87 -0.70
6197 -1.46 -1.03 -1.10
6337 0.57 0.89 0.82
5036 0.39 0.04 0.13
 744 0.44 -0.02 0.15
2381 -0.36 -0.73 -0.63
5659 -0.40 -0.40 -0.35
1315 -1.22 -0.84 -0.92
5046 0.75 0.72 0.69
3900 -0.18 0.15 0.02
3707 0.03 -0.03 -0.05
3578 0.84 0.74 0.77
5721 0.12 -0.17 -0.13
 579 0.92 0.47 0.35
2960 0.32 -0.01 0.05
5611 -0.42 -0.40 -0.37
5651 2.06 1.64 2.05
3407 -0.35 0.19 0.20
2962 -0.02 -0.32 -0.25
 516 0.82 0.72 0.74
5728 0.18 0.91 0.70
6110 -0.65 -0.44 -0.50
3645 -0.99 -0.48 -0.61
 143 0.48 0.78 0.77
3337 1.01 1.47 1.25
2889 0.40 -0.24 -0.14
5242 -0.23 -0.60 -0.44
5519 0.17 0.02 0.06
6520 1.73 1.26 1.25
6055 2.49 1.30 1.52
6183 -2.45 -1.99 -2.16
2716 0.35 -1.79 -1.30
3131 -8.23 -7.24 -7.24
5201 -1.84 -1.76 -1.97
6647 -1.05 -0.93 -0.85
6309 5.92 4.72 4.09
3449 0.43 0.46 0.44
1687 3.12 3.17 3.08
5547 -0.04 0.59 0.33
4591 -0.30 0.03 -0.15
6646 1.52 1.65 1.60
2536 0.20 0.52 0.55
5797 2.24 1.50 1.64
5594 -1.07 -0.73 -0.78
3398 0.30 0.40 0.18
5319 4.50 3.19 3.37
2030 0.88 0.46 0.55
4873 -1.69 -1.10 -1.22
2935 0.47 0.20 0.22
2573 -0.80 -0.45 -0.21
 740 0.07 -0.10 -0.06
3072 -0.13 0.15 0.10
 180 0.52 0.35 0.33
4175 0.23 0.93 0.71
1684 -1.04 -1.00 -0.92
2865 1.90 2.14 1.99
5798 0.33 -0.07 0.04
5093 -1.24 -0.90 -0.93
5394 -0.26 -0.30 -0.29
3314 0.14 0.17 0.13
 130 0.43 0.07 0.11
 263 -1.02 -0.77 -0.79
2140 0.67 0.42 0.50
6675 -0.16 0.06 0.02
5532 -1.43 -1.58 -1.52
2893 0.22 0.24 0.20
6589 -0.97 -0.47 -0.28
3989 1.00 0.87 0.76
 230 -0.11 -0.38 -0.29
1572 -3.15 -0.07 -0.48
6757 0.14 -0.25 -0.24
5450 -0.87 -1.61 -1.10
2341 -0.44 -0.42 -0.40
6046 -1.23 -1.22 -1.24
5710 -2.82 -1.79 -1.97
1128 -0.81 -1.18 -1.09
1145 -1.46 -1.64 -1.47
5697 0.62 0.46 0.46
1040 -0.02 0.16 0.13
3976 2.48 2.53 2.28
6510 -6.16 -4.80 -4.62
 198 -0.19 -0.08 -0.10
2111 0.14 -0.28 -0.09
6485 -0.64 -0.69 -0.55
3177 0.90 0.69 0.80
 978 -0.67 -0.35 -0.35
6331 -0.13 -0.35 -0.31
1531 -10.08 -8.76 -8.34
6963 1.13 2.52 1.86
2282 0.42 0.34 0.37
 435 -0.11 -0.23 -0.20
 266 -0.34 -0.60 -0.48
5790 1.63 -0.08 0.05
3510 -0.06 -0.13 -0.07
 986 0.44 0.42 0.48
1047 -1.71 -1.95 -1.80
 381 -0.13 -0.07 -0.02
5550 -1.71 -1.88 -1.76
6279 2.29 2.46 2.49
3622 -0.92 -0.35 -0.45
 382 1.43 0.83 1.04
 170 -0.09 0.09 0.03
5958 -1.21 -1.27 -1.13
5878 -1.63 -1.43 -1.39
5476 -0.04 0.42 0.40
5860 0.75 0.41 0.41
1013 0.01 -0.04 -0.05
3550 -0.10 0.29 0.15
5352 -0.29 -0.09 -0.09
2871 0.68 0.86 0.67
5670 -0.36 -0.31 -0.30
4138 -0.23 -0.10 -0.16
6536 5.06 8.22 6.32
4318 3.22 2.53 2.57
2220 -0.04 -0.16 -0.20
2253 -1.03 -0.84 -0.89
 641 -0.17 -0.39 -0.47
2161 -0.01 -0.26 -0.23
 847 0.24 0.32 0.31
4505 0.21 -0.17 -0.22
4742 3.16 2.81 2.63
6217 0.62 0.27 0.23
2474 0.66 0.29 0.34
5002 2.14 2.34 2.28
3559 0.13 0.35 0.36
2431 -0.01 -0.09 -0.11
5619 1.10 1.07 0.94
3210 -0.45 -0.59 -0.55
6902 -0.41 -1.90 -1.21
4788 0.10 0.18 0.13
2162 0.58 0.55 0.50
4036 0.11 -0.32 -0.20
2307 0.48 0.54 0.53
1161 -1.21 -0.89 -0.92
3179 -0.69 -0.24 -0.38
6195 0.46 0.10 0.09
 498 -0.05 -0.28 -0.18
 139 -0.37 -0.23 -0.28
4789 -1.39 -2.82 -2.32
6640 -1.67 -0.13 -0.24
4766 -0.55 -0.19 -0.24
6016 0.26 0.19 0.15
1722 -1.69 -0.44 -0.82
4044 0.56 0.60 0.63
 460 0.62 0.37 0.39
6162 -2.51 -1.26 -1.59
3607 0.09 0.04 0.01
3333 -0.29 0.22 0.14
3107 -0.51 -1.02 -0.89
2581 -0.99 -1.19 -1.06
 637 -0.65 -0.29 -0.32
1984 0.66 0.72 0.55
1647 2.18 2.73 2.46
1714 -0.97 -0.37 -0.35
2318 -1.04 -0.66 -0.67
4267 0.49 0.04 0.21
6921 -2.80 -1.05 -1.47
3232 -0.32 0.25 0.10
5801 -0.20 -1.02 -0.77
6297 -0.93 -0.37 -0.43
5918 0.41 0.17 0.20
2515 0.32 -1.10 -0.69
3714 -0.53 -0.37 -0.39
1058 -0.20 -0.06 -0.10
3963 0.71 0.56 0.72
2672 -0.53 -0.42 -0.43
4063 -1.07 -1.29 -1.36
3975 -0.62 -0.17 -0.31
1577 -2.85 -1.28 -1.69
2293 -2.07 -2.36 -1.98
2351 0.85 0.44 0.55
3145 -0.82 -0.74 -0.68
1295 0.25 -0.01 0.04
3519 -1.41 -1.13 -1.04
6729 3.90 2.96 2.79
 713 -0.42 -0.58 -0.60
3874 0.96 0.85 0.78
1956 0.91 0.82 0.81
6357 0.04 -0.10 -0.07
1282 0.56 0.56 0.58
6441 0.42 0.79 0.57
6693 -0.17 -0.18 -0.16
4722 -1.35 -1.45 -1.54
6934 -4.39 -3.52 -3.33
4077 -0.01 -0.23 -0.22
3121 -0.99 -0.94 -0.83
3127 -0.07 -0.60 -0.42
1381 -0.19 -0.14 -0.10
5062 1.78 1.48 1.55
5992 3.17 2.66 2.72
6407 0.94 1.15 1.11
5193 0.07 0.48 0.43
7193 4.63 9.34 6.66
3028 -1.00 -1.08 -0.93
2783 -1.74 -1.09 -0.87
 519 -1.42 -1.40 -1.37
6615 -0.48 -0.33 -0.28
2319 -0.81 -1.24 -1.08
  76 -0.04 -0.06 -0.04
1855 -0.44 -0.02 -0.19
5170 0.35 0.42 0.42
 393 -0.10 0.11 0.05
5998 -0.39 -0.41 -0.41
3854 -0.63 -0.74 -0.70
 819 -0.44 -0.21 -0.33
 789 0.70 0.48 0.45
3164 0.03 0.12 0.07
4266 1.81 2.08 1.88
  50 -0.15 0.01 -0.04
6296 1.29 0.76 0.86
4802 -0.80 -0.22 -0.38
4566 0.42 -0.02 -0.01
4635 1.55 1.04 0.91
4998 0.51 0.27 0.32
1309 -1.19 -0.91 -0.93
5490 0.51 0.57 0.62
  47 -0.05 0.07 -0.05
2156 0.12 -0.09 -0.07
1150 0.12 0.10 0.10
2315 0.31 0.33 0.40
3741 -1.07 -0.80 -0.85
4812 -0.57 -0.39 -0.40
1129 -0.08 0.05 0.04
3973 -0.88 -0.30 -0.39
1525 1.47 0.92 0.97
4541 0.20 -0.37 -0.19
2638 -1.68 -1.35 -1.34
5495 0.60 0.28 0.30
3530 -0.11 -0.01 0.01
2426 -2.65 -2.53 -2.55
2510 -0.70 -0.44 -0.38
1124 -2.39 -3.35 -2.87
 634 -0.50 -0.61 -0.51
2500 -0.37 -0.58 -0.55
2576 2.69 1.99 2.04
1876 0.66 0.49 0.34
 386 -0.76 -0.10 -0.29
3781 0.68 0.36 0.50
1178 1.06 0.73 0.85
6909 -6.95 -5.56 -5.67
 666 -0.95 -1.36 -1.42
4950 -10.28 -8.57 -8.21
5398 1.05 0.54 0.69
6156 -0.80 -0.54 -0.53
4656 -0.16 -0.51 -0.47
2873 -0.18 -0.08 0.06
1845 1.33 1.96 1.66
4910 0.87 0.84 0.96
4512 0.24 -0.15 -0.14
5650 -0.84 -3.10 -2.08
6667 3.06 2.54 2.61
 684 -0.92 -0.14 -0.27
4222 -1.00 -0.38 -0.48
 844 1.35 0.91 0.95
4854 1.51 0.34 0.77
6222 -1.66 -1.37 -1.28
5970 -1.05 -1.08 -1.05
1581 -0.80 -0.04 -0.39
3079 -0.69 -1.00 -1.12
6402 -1.52 -0.56 -0.67
3485 0.58 0.58 0.60
5034 0.47 0.02 0.25
2791 0.02 -0.22 -0.16
 834 -0.12 -0.00 -0.01
6107 0.17 -0.20 -0.14
3108 5.15 5.02 4.86
4208 2.12 1.56 1.61
4095 0.22 0.49 0.43
6834 -15.33 -21.91 -14.64
1398 0.28 0.26 0.27
1752 0.37 0.13 0.15
3616 0.48 0.46 0.44
 131 0.46 0.10 0.20
6196 1.16 1.28 1.22
5070 -1.35 -0.36 -0.60
5858 0.08 0.21 0.23
6687 -0.38 -0.56 -0.55
2633 -0.04 0.28 0.18
3861 0.08 -0.04 0.02
2338 -0.44 -0.42 -0.44
2981 -0.40 -0.35 -0.37
6503 0.55 0.76 0.64
4116 0.86 1.15 1.12
2245 0.34 0.23 0.22
7161 0.29 1.68 1.44
2433 -0.24 -0.24 -0.29
6384 -1.85 -2.05 -1.93
2752 -3.31 -2.57 -2.42
1204 0.25 0.27 0.29
2739 0.11 0.66 0.54
2182 0.34 -0.03 0.06
2149 0.42 0.25 0.29
 181 -0.17 -0.28 -0.22
4716 -1.48 -1.79 -1.74
5405 -0.40 -0.20 -0.13
5816 0.91 1.11 1.05
3159 -0.59 -0.95 -0.83
4238 0.30 0.27 0.27
 332 6.88 7.47 6.46
2745 -0.30 -0.27 -0.30
 590 -0.74 -0.30 -0.41
5110 -0.88 -0.76 -0.75
2135 0.76 0.52 0.51
6047 -0.74 -0.30 -0.43
3206 0.49 0.67 0.61
6518 0.18 -0.62 -0.49
4432 -0.14 -0.18 -0.10
4146 -1.25 -0.96 -0.92
4258 5.14 5.60 4.94
5531 2.30 2.28 2.14
1126 -1.17 -0.74 -0.82
6324 0.02 0.39 0.28
1108 -0.28 -0.26 -0.21
4394 -1.13 -1.00 -0.92
1754 -0.35 -0.76 -0.66
1788 0.39 -0.17 0.00
6118 0.52 -0.84 -0.45
7009 -0.61 -0.17 -0.27
1751 0.96 0.58 0.64
3883 -0.25 -0.09 -0.19
3355 0.12 0.48 0.34
6632 0.12 -0.35 -0.16
1994 -1.29 1.08 0.15
4710 1.15 0.64 0.52
 394 1.07 1.06 0.96
2851 0.22 0.02 0.05
5841 0.86 1.08 1.20
5593 0.39 0.07 0.15
3554 0.24 0.33 0.21
6792 1.13 1.42 1.38
1658 -1.27 -1.13 -1.17
2470 0.14 -0.04 -0.24
2126 0.91 0.56 0.62
5855 -0.61 -0.61 -0.65
3303 0.70 -0.02 -0.00
6923 1.88 1.36 1.46
6916 -2.28 -1.95 -1.94
5894 -1.91 -1.58 -1.71
6735 1.17 1.10 1.05
1928 0.20 -0.12 -0.08
4271 -0.42 -0.73 -0.88
3718 0.60 0.54 0.38
 774 -0.42 -0.42 -0.39
1591 -21.98 -17.49 -18.30
6557 -0.08 -0.03 0.01
4326 -0.51 -0.47 -0.42
5962 -0.26 -0.10 -0.12
2568 -1.19 -1.41 -1.36
5635 0.02 0.25 0.23
4132 -0.51 -0.74 -0.65
7003 -3.49 -3.04 -3.16
2466 0.15 0.27 0.24
4060 -0.09 -0.00 -0.02
6101 5.82 6.70 6.50
6412 -0.15 0.18 0.14
1716 0.17 0.13 0.10
3827 -1.02 -0.82 -0.77
2540 -0.11 -1.01 -0.84
2826 0.31 0.07 0.17
7101 -0.39 -1.96 -1.30
5140 -0.22 -0.17 -0.19
6403 1.37 0.82 0.87
2637 0.74 0.40 0.45
5539 -0.84 -1.44 -1.46
6320 0.63 0.78 0.78
